"age","net","gun","sex","year","previous","nruns"
41,88.67,90.33,"F",2005,1,4
43,NA,96.1,"F",2007,2,4
44,NA,95.05,"F",2008,3,4
29,91.28,96.75,"F",2001,0,3
30,85.35,89.08,"F",2002,1,3
36,NA,82.2,"F",2008,2,3
29,98.8,102,"F",2003,0,3
32,97.75,102.9,"F",2006,1,3
33,NA,86.73,"F",2007,2,3
36,101.8,108.5,"F",2005,0,3
37,104.1,110.2,"F",2006,1,3
39,NA,114.8,"F",2008,2,3
42,NA,97.4,"F",1999,0,5
46,75.68,76.73,"F",2003,1,5
47,95.28,96.92,"F",2004,2,5
48,100.6,108.2,"F",2005,3,5
50,NA,101.8,"F",2007,4,5
32,NA,88.92,"F",1999,0,3
33,87.95,89.63,"F",2000,1,3
34,83.92,88.73,"F",2001,2,3
43,NA,64.38,"M",1999,0,5
44,107.6,108.4,"M",2000,1,5
46,78.42,78.6,"M",2002,2,5
47,74.4,74.4,"M",2003,3,5
51,NA,84.65,"M",2007,4,5
23,56.13,56.18,"M",2005,0,3
24,54.52,54.55,"M",2006,1,3
26,NA,57.67,"M",2008,2,3
37,71.75,74.3,"M",2000,0,7
39,66.88,68,"M",2002,1,7
40,67.08,67.2,"M",2003,2,7
42,72.78,73.12,"M",2005,3,7
43,70.83,71.87,"M",2006,4,7
44,NA,69.73,"M",2007,5,7
45,NA,69,"M",2008,6,7
56,75.7,76.22,"M",2002,0,3
57,78.38,78.93,"M",2003,1,3
58,79.83,82,"M",2004,2,3
45,106.6,112,"M",2004,0,3
47,99.68,102.6,"M",2006,1,3
49,NA,97.2,"M",2008,2,3
36,95.6,102.6,"M",2004,0,4
38,92.18,94.25,"M",2006,1,4
39,NA,90.23,"M",2007,2,4
40,NA,85.67,"M",2008,3,4
37,67.98,68.22,"M",2000,0,8
38,68.93,78.52,"M",2001,1,8
40,67.98,68.92,"M",2003,2,8
41,64.95,65.25,"M",2004,3,8
42,66.62,67,"M",2005,4,8
43,65.52,66.57,"M",2006,5,8
44,NA,64.43,"M",2007,6,8
45,NA,64.65,"M",2008,7,8
61,88.4,90.97,"M",2003,0,4
62,92.12,93.8,"M",2004,1,4
64,91.38,94.82,"M",2006,2,4
65,NA,93.82,"M",2007,3,4
35,79.57,80.62,"M",2002,0,3
38,75.48,76.57,"M",2005,1,3
39,78.75,79.9,"M",2006,2,3
53,79.82,85.82,"M",2002,0,3
54,77.75,78.95,"M",2003,1,3
55,79.15,80.35,"M",2004,2,3
57,NA,74.52,"M",1999,0,7
59,76.62,76.92,"M",2001,1,7
62,78.92,79.9,"M",2004,2,7
63,82.73,83.35,"M",2005,3,7
64,84.7,86.17,"M",2006,4,7
65,NA,81.18,"M",2007,5,7
66,NA,84.15,"M",2008,6,7
35,NA,70.85,"M",1999,0,4
36,69.52,69.75,"M",2000,1,4
38,74.9,75.85,"M",2002,2,4
39,81.2,82.03,"M",2003,3,4
43,86.87,88.62,"M",2002,0,6
44,88.42,90.4,"M",2003,1,6
46,78.73,82.88,"M",2005,2,6
47,84.92,94.82,"M",2006,3,6
48,NA,87.5,"M",2007,4,6
49,NA,90.05,"M",2008,5,6
51,95.72,101.6,"M",2003,0,5
52,84.98,89.6,"M",2004,1,5
53,87.85,90.47,"M",2005,2,5
54,89.25,95.08,"M",2006,3,5
56,NA,94.87,"M",2008,4,5
29,95.73,98.72,"M",2002,0,5
31,73.87,74.67,"M",2004,1,5
32,85.83,88.52,"M",2005,2,5
33,106,109.8,"M",2006,3,5
35,NA,119.8,"M",2008,4,5
47,86.93,89.57,"M",2002,0,5
50,81.6,81.67,"M",2005,1,5
51,83.22,83.33,"M",2006,2,5
52,NA,82.92,"M",2007,3,5
53,NA,88.6,"M",2008,4,5
39,NA,89.88,"M",1999,0,6
40,84.2,87.82,"M",2000,1,6
41,87.47,90.73,"M",2001,2,6
42,88.83,92,"M",2002,3,6
43,84.95,88.35,"M",2003,4,6
44,90.03,92.68,"M",2004,5,6
47,NA,70.52,"M",1999,0,5
48,75.8,76.47,"M",2000,1,5
53,77,81.18,"M",2005,2,5
54,79,82.6,"M",2006,3,5
55,NA,77.17,"M",2007,4,5
42,90.32,92.8,"M",2000,0,3
43,94.62,97.47,"M",2001,1,3
44,109.2,112.9,"M",2002,2,3
37,81.05,82.68,"M",2004,0,5
38,79.77,81.17,"M",2005,1,5
39,84.37,85.38,"M",2006,2,5
40,NA,81.53,"M",2007,3,5
41,NA,81.55,"M",2008,4,5
50,98.38,102,"M",2000,0,3
51,102.9,108.1,"M",2001,1,3
53,108.1,111.4,"M",2003,2,3
41,81,82.93,"M",2004,0,3
42,86.68,88.92,"M",2005,1,3
43,87.48,92.27,"M",2006,2,3
53,80.63,81.25,"M",2001,0,3
54,85.45,85.87,"M",2002,1,3
55,84.48,85.25,"M",2003,2,3
48,NA,85.42,"M",1999,0,3
49,90.83,92.33,"M",2000,1,3
53,95.7,98.48,"M",2004,2,3
52,94.12,100.7,"M",2004,0,3
54,96.37,104.7,"M",2006,1,3
55,NA,99.55,"M",2007,2,3
56,81.67,82.47,"M",2002,0,3
57,90.05,92.18,"M",2003,1,3
60,81.18,85.57,"M",2006,2,3
56,68.78,69.35,"M",2001,0,7
57,66.23,66.32,"M",2002,1,7
58,67.87,68,"M",2003,2,7
59,68.62,68.8,"M",2004,3,7
60,67.85,67.97,"M",2005,4,7
62,NA,68.23,"M",2007,5,7
63,NA,68.35,"M",2008,6,7
35,NA,93.13,"M",1999,0,5
36,90.97,96.12,"M",2000,1,5
37,95.67,101.3,"M",2001,2,5
38,112.1,118.6,"M",2002,3,5
40,111,116.5,"M",2004,4,5
42,92.43,97.45,"M",2006,0,3
43,NA,89.82,"M",2007,1,3
44,NA,88.63,"M",2008,2,3
47,96.38,100.2,"M",2003,0,3
50,89.87,95.02,"M",2006,1,3
51,NA,75.13,"M",2007,2,3
55,NA,98.1,"M",1999,0,3
58,111.8,111.8,"M",2002,1,3
59,108.2,112.6,"M",2003,2,3
41,NA,72.03,"M",1999,0,4
42,75.45,76.28,"M",2000,1,4
43,74.63,76.18,"M",2001,2,4
45,76.9,81.57,"M",2003,3,4
58,96.93,101.3,"M",2003,0,4
59,91.27,93.9,"M",2004,1,4
60,92.53,95.28,"M",2005,2,4
61,95.25,99.13,"M",2006,3,4
41,77.18,79.5,"M",2003,0,6
42,73.58,74.23,"M",2004,1,6
43,88.17,89.28,"M",2005,2,6
44,87.62,92.8,"M",2006,3,6
45,NA,100.6,"M",2007,4,6
46,NA,101.9,"M",2008,5,6
28,NA,69.55,"M",1999,0,3
32,55.57,55.6,"M",2003,1,3
33,57.22,57.28,"M",2004,2,3
37,86.62,87.95,"M",2001,0,3
38,75.5,79,"M",2002,1,3
39,75.93,76.87,"M",2003,2,3
45,82.85,83.88,"M",2002,0,4
47,75.9,76.75,"M",2004,1,4
48,83.6,85.52,"M",2005,2,4
51,NA,84.7,"M",2008,3,4
52,NA,98.95,"M",1999,0,3
53,92.87,94.78,"M",2000,1,3
54,89.87,92.95,"M",2001,2,3
57,NA,75.75,"M",1999,0,6
59,80.37,80.67,"M",2001,1,6
60,85.63,86.35,"M",2002,2,6
62,89.37,89.37,"M",2004,3,6
64,91.43,91.8,"M",2006,4,6
66,NA,102.7,"M",2008,5,6
54,NA,91.48,"M",1999,0,4
55,77.45,78.13,"M",2000,1,4
56,78.42,79.5,"M",2001,2,4
58,74.48,75.08,"M",2003,3,4
44,NA,56.57,"M",1999,0,3
46,55.75,55.8,"M",2001,1,3
48,59.6,59.63,"M",2003,2,3
49,71.78,71.95,"M",2000,0,3
50,72.77,72.88,"M",2001,1,3
51,80.32,84.45,"M",2002,2,3
14,69.15,69.3,"M",2002,0,3
16,74.13,74.28,"M",2004,1,3
17,79.12,79.43,"M",2005,2,3
62,NA,77.85,"M",1999,0,3
63,80.8,83.28,"M",2000,1,3
64,95.93,99.03,"M",2001,2,3
54,NA,107.6,"F",1999,0,3
55,114.3,118.3,"F",2000,1,3
56,116.4,120.3,"F",2001,2,3
39,72.1,72.48,"M",2000,0,5
40,79.4,80.53,"M",2001,1,5
43,79.38,81.95,"M",2004,2,5
44,79.25,82.62,"M",2005,3,5
47,NA,89.12,"M",2008,4,5
47,97.45,103.1,"F",2001,0,7
48,95.82,100.6,"F",2002,1,7
49,103.9,109.6,"F",2003,2,7
51,106.9,108.8,"F",2005,3,7
52,103.2,110.4,"F",2006,4,7
53,NA,111.1,"F",2007,5,7
54,NA,115.1,"F",2008,6,7
34,NA,80.62,"F",1999,0,3
36,74.47,75.12,"F",2001,1,3
37,81.2,83.93,"F",2002,2,3
42,81.53,81.88,"F",2000,0,7
44,85.37,86.07,"F",2002,1,7
45,83.48,83.85,"F",2003,2,7
46,83.78,85.38,"F",2004,3,7
47,86.75,87.87,"F",2005,4,7
49,NA,92.6,"F",2007,5,7
50,NA,101.9,"F",2008,6,7
58,108.4,108.4,"F",2005,0,3
60,NA,116.3,"F",2007,1,3
61,NA,107.1,"F",2008,2,3
39,NA,65.83,"F",1999,0,3
40,67.7,67.87,"F",2000,1,3
41,66.48,67.23,"F",2001,2,3
49,112.5,121.6,"F",2006,0,3
50,NA,112.8,"F",2007,1,3
51,NA,115.3,"F",2008,2,3
55,88.97,93.73,"F",2003,0,4
56,88.27,89.8,"F",2004,1,4
57,78.43,78.43,"F",2005,2,4
58,95.93,97.78,"F",2006,3,4
35,NA,110.4,"F",1999,0,3
37,118,122.1,"F",2001,1,3
38,92.2,94.27,"F",2002,2,3
52,82.88,83.53,"F",2000,0,3
57,86.13,87.42,"F",2005,1,3
58,84.43,85.27,"F",2006,2,3
34,NA,108.9,"F",1999,0,4
36,104.6,110.3,"F",2001,1,4
37,94.52,99.78,"F",2002,2,4
39,123.7,130.7,"F",2004,3,4
43,101.3,105.9,"F",2003,0,5
45,112.5,112.5,"F",2005,1,5
46,114.9,123.8,"F",2006,2,5
47,NA,106.4,"F",2007,3,5
48,NA,109.7,"F",2008,4,5
30,92.37,94.05,"F",2003,0,3
31,94.9,101.2,"F",2004,1,3
32,95.25,101.2,"F",2005,2,3
26,99.27,105.3,"F",2004,0,3
29,NA,105.9,"F",2007,1,3
30,NA,121.8,"F",2008,2,3
34,85.75,87.75,"F",2004,0,3
35,89.13,91.43,"F",2005,1,3
37,NA,89.97,"F",2007,2,3
38,NA,78.55,"F",1999,0,3
39,77.63,78.58,"F",2000,1,3
40,75.1,75.78,"F",2001,2,3
39,84,86.22,"F",2003,0,4
40,86.47,91.45,"F",2004,1,4
41,92.18,94.38,"F",2005,2,4
42,93.47,99.22,"F",2006,3,4
48,103.5,105.8,"F",2001,0,5
49,102,108.5,"F",2002,1,5
50,113,116.7,"F",2003,2,5
52,108.7,115.6,"F",2005,3,5
54,NA,111.8,"F",2007,4,5
51,95.97,102.3,"F",2004,0,4
52,96.82,100.6,"F",2005,1,4
53,92.1,92.73,"F",2006,2,4
54,NA,98.5,"F",2007,3,4
37,NA,96.82,"F",1999,0,3
40,93.85,96.7,"F",2002,1,3
41,92.52,94.92,"F",2003,2,3
27,91.82,96.2,"F",2001,0,4
28,93.27,97.37,"F",2002,1,4
29,91.97,97.58,"F",2003,2,4
30,95.45,103.2,"F",2004,3,4
46,118.2,121.1,"F",2001,0,3
47,116,119.7,"F",2002,1,3
48,117,122.4,"F",2003,2,3
40,82.02,83.88,"M",2006,0,3
41,NA,76.05,"M",2007,1,3
42,NA,77.05,"M",2008,2,3
49,87.65,89.92,"M",2005,0,3
50,82.05,85.77,"M",2006,1,3
51,NA,84.17,"M",2007,2,3
45,81.72,83.95,"F",2000,0,9
46,82.2,87.67,"F",2001,1,9
47,82.92,86.73,"F",2002,2,9
48,82.77,83.33,"F",2003,3,9
49,86.35,87.93,"F",2004,4,9
50,87.12,91.63,"F",2005,5,9
51,92.03,97.28,"F",2006,6,9
52,NA,89.95,"F",2007,7,9
53,NA,90.85,"F",2008,8,9
43,NA,91.28,"F",1999,0,5
47,92.07,93.77,"F",2003,1,5
48,93.45,94.72,"F",2004,2,5
49,117.6,125.5,"F",2005,3,5
52,NA,95.05,"F",2008,4,5
38,NA,88.12,"F",1999,0,3
39,89.12,89.87,"F",2000,1,3
40,86.25,88.68,"F",2001,2,3
32,99.95,102.6,"F",2003,0,3
33,87.75,90.07,"F",2004,1,3
34,88.98,96.32,"F",2005,2,3
29,107.9,113.9,"F",2006,0,3
30,NA,104,"F",2007,1,3
31,NA,109.2,"F",2008,2,3
58,80.4,80.7,"M",2004,0,4
59,81.83,81.83,"M",2005,1,4
60,84.13,84.85,"M",2006,2,4
61,NA,85.48,"M",2007,3,4
52,NA,87.32,"M",1999,0,3
53,100.1,102.4,"M",2000,1,3
54,95.78,97.72,"M",2001,2,3
51,68.15,68.35,"M",2000,0,6
52,69.17,69.47,"M",2001,1,6
56,72.53,72.78,"M",2005,2,6
57,71.67,73.15,"M",2006,3,6
58,NA,72.28,"M",2007,4,6
59,NA,73.92,"M",2008,5,6
23,80.92,83.77,"M",2004,0,5
24,85.12,86.13,"M",2005,1,5
25,101.7,109.3,"M",2006,2,5
26,NA,101.4,"M",2007,3,5
27,NA,85.35,"M",2008,4,5
53,80.82,81.25,"M",2000,0,6
54,78.25,78.67,"M",2001,1,6
55,80.58,82.47,"M",2002,2,6
56,78.5,79.45,"M",2003,3,6
57,81.65,82.87,"M",2004,4,6
58,82.63,82.95,"M",2005,5,6
30,99.68,104,"M",2004,0,3
31,103.3,107.2,"M",2005,1,3
32,108.9,118.6,"M",2006,2,3
50,101.1,106.1,"M",2004,0,4
51,103.1,106.5,"M",2005,1,4
53,NA,87.15,"M",2007,2,4
54,NA,103.5,"M",2008,3,4
28,98.43,103,"M",2004,0,3
31,NA,97.9,"M",2007,1,3
32,NA,96.23,"M",2008,2,3
41,NA,70.38,"M",1999,0,3
44,69.08,69.43,"M",2002,1,3
45,68.75,69.08,"M",2003,2,3
38,69.13,69.3,"M",2002,0,3
39,67.57,67.7,"M",2003,1,3
40,73.1,73.68,"M",2004,2,3
34,76,76.62,"M",2001,0,4
35,75.83,77.87,"M",2002,1,4
36,74.68,78.12,"M",2003,2,4
37,73.97,74.63,"M",2004,3,4
22,70.42,71.28,"M",2003,0,4
23,70.65,71.1,"M",2004,1,4
25,86.98,88.52,"M",2006,2,4
26,NA,100.2,"M",2007,3,4
40,90.07,91.65,"F",2000,0,5
41,97.6,100.6,"F",2001,1,5
42,97.78,102.1,"F",2002,2,5
43,109.3,113.7,"F",2003,3,5
44,97.93,100.8,"F",2004,4,5
47,80.73,84.25,"M",2002,0,3
48,82.17,82.62,"M",2003,1,3
49,82.97,83.47,"M",2004,2,3
43,68.57,68.82,"M",2000,0,3
49,76.25,76.68,"M",2006,1,3
50,NA,75.27,"M",2007,2,3
46,74.05,74.93,"M",2002,0,3
47,74.95,75.7,"M",2003,1,3
48,79.7,81.15,"M",2004,2,3
38,69.08,69.47,"M",2000,0,3
39,69.03,69.63,"M",2001,1,3
40,66.35,66.58,"M",2002,2,3
28,99,102.7,"M",2002,0,3
29,86.77,93.78,"M",2003,1,3
30,105.7,112.6,"M",2004,2,3
35,69.62,70.4,"M",2004,0,4
36,67.88,68.4,"M",2005,1,4
37,73.07,73.6,"M",2006,2,4
39,NA,77.68,"M",2008,3,4
52,NA,74.3,"M",1999,0,9
54,86.6,93.05,"M",2001,1,9
55,76.07,79.15,"M",2002,2,9
56,80.8,83.63,"M",2003,3,9
57,82.57,82.97,"M",2004,4,9
58,79.62,79.62,"M",2005,5,9
59,78.03,78.7,"M",2006,6,9
60,NA,78.77,"M",2007,7,9
61,NA,79.35,"M",2008,8,9
39,NA,80.28,"M",1999,0,9
40,79.18,80.47,"M",2000,1,9
41,77.55,79.98,"M",2001,2,9
42,85.03,88.47,"M",2002,3,9
43,84.07,85.88,"M",2003,4,9
44,86.17,89.9,"M",2004,5,9
45,86.82,88.37,"M",2005,6,9
46,91.87,95.43,"M",2006,7,9
47,NA,82.88,"M",2007,8,9
43,75.87,79.3,"M",2002,0,3
44,72.32,72.83,"M",2003,1,3
46,72.72,73.4,"M",2005,2,3
59,NA,92.27,"M",1999,0,4
60,89,90.78,"M",2000,1,4
62,93.18,99.15,"M",2002,2,4
63,93.05,98.55,"M",2003,3,4
36,91.32,95.03,"M",2004,0,4
37,106,111.8,"M",2005,1,4
38,128.2,133.9,"M",2006,2,4
39,NA,116.8,"M",2007,3,4
32,78.47,79.62,"M",2000,0,3
36,83.22,85.08,"M",2004,1,3
38,80.13,80.95,"M",2006,2,3
45,NA,79.1,"M",1999,0,4
46,81.3,85.82,"M",2000,1,4
47,75.28,75.47,"M",2001,2,4
48,81.02,82.47,"M",2002,3,4
45,91,94.85,"M",2004,0,5
46,98.23,105.7,"M",2005,1,5
47,98.63,107.6,"M",2006,2,5
48,NA,97.8,"M",2007,3,5
49,NA,104.9,"M",2008,4,5
53,92.07,93.37,"M",2000,0,3
54,89.25,92.38,"M",2001,1,3
55,102.9,107.3,"M",2002,2,3
46,NA,99.9,"M",1999,0,5
49,86.53,92.93,"M",2002,1,5
50,90.95,98.42,"M",2003,2,5
51,91.08,99.55,"M",2004,3,5
52,89.45,96.77,"M",2005,4,5
31,88.13,95.67,"M",2005,0,3
32,91.47,96.58,"M",2006,1,3
33,NA,87.57,"M",2007,2,3
63,NA,98.2,"M",1999,0,4
64,102.9,103.2,"M",2000,1,4
65,100.7,103.2,"M",2001,2,4
66,106.5,106.9,"M",2002,3,4
56,NA,103,"M",1999,0,5
59,98.88,101.2,"M",2002,1,5
60,108.5,112.4,"M",2003,2,5
61,109.4,116.8,"M",2004,3,5
62,108.2,110.7,"M",2005,4,5
52,NA,93.68,"M",1999,0,4
54,91.15,94.38,"M",2001,1,4
55,88.18,89.73,"M",2002,2,4
57,100.8,103.4,"M",2004,3,4
33,69.4,71.73,"M",2000,0,3
34,62.68,62.82,"M",2001,1,3
36,70.35,72.28,"M",2003,2,3
44,77.7,79.08,"M",2001,0,4
47,82.92,85.67,"M",2004,1,4
49,85.45,90.7,"M",2006,2,4
50,NA,91.38,"M",2007,3,4
44,NA,93,"M",1999,0,3
45,94.03,97.47,"M",2000,1,3
46,95.33,97.8,"M",2001,2,3
54,106.5,112,"M",2006,0,3
55,NA,103.9,"M",2007,1,3
56,NA,98.25,"M",2008,2,3
43,NA,73.28,"M",1999,0,5
44,72.85,73.27,"M",2000,1,5
48,75.27,75.73,"M",2004,2,5
49,81.08,85.7,"M",2005,3,5
51,NA,82.63,"M",2007,4,5
58,97.38,103.1,"M",2004,0,3
60,99.53,99.53,"M",2006,1,3
61,NA,94.63,"M",2007,2,3
52,79.72,80.85,"M",2005,0,4
53,79.85,82.85,"M",2006,1,4
54,NA,82.42,"M",2007,2,4
55,NA,87.02,"M",2008,3,4
28,68.48,68.98,"M",2001,0,3
30,66.73,67.28,"M",2003,1,3
31,70.15,70.23,"M",2004,2,3
55,94.02,98.1,"M",2000,0,6
57,91.25,95.8,"M",2002,1,6
58,78.57,78.98,"M",2003,2,6
59,81.1,81.42,"M",2004,3,6
61,84.5,85.23,"M",2006,4,6
63,NA,86.7,"M",2008,5,6
37,95.92,98.45,"M",2006,0,3
38,NA,98.65,"M",2007,1,3
39,NA,106.6,"M",2008,2,3
39,90.42,93.85,"M",2002,0,5
40,87.87,94.48,"M",2003,1,5
41,82.18,83.85,"M",2004,2,5
42,80,80.95,"M",2005,3,5
44,NA,73.52,"M",2007,4,5
53,88.37,90.93,"M",2006,0,3
54,NA,85.22,"M",2007,1,3
55,NA,86.43,"M",2008,2,3
50,NA,63.35,"M",1999,0,6
52,64.13,64.23,"M",2001,1,6
55,68.85,69.05,"M",2004,2,6
56,69.25,69.35,"M",2005,3,6
57,72.02,73.48,"M",2006,4,6
58,NA,72.83,"M",2007,5,6
48,103.5,107.9,"M",2000,0,3
49,87.92,98.67,"M",2001,1,3
50,140.4,140.4,"M",2002,2,3
40,78.58,78.58,"M",2001,0,3
43,85.77,87.1,"M",2004,1,3
44,105.9,112.3,"M",2005,2,3
39,78.52,81.02,"M",2001,0,6
42,80.13,83.52,"M",2004,1,6
43,77.53,78.35,"M",2005,2,6
44,75.73,78.77,"M",2006,3,6
45,NA,75.05,"M",2007,4,6
46,NA,72.32,"M",2008,5,6
66,68.27,68.48,"M",2001,0,4
68,69.68,70.1,"M",2003,1,4
71,89.13,94.32,"M",2006,2,4
72,NA,80.52,"M",2007,3,4
47,96.73,99.75,"M",2000,0,6
48,103,106.3,"M",2001,1,6
49,98.53,102.7,"M",2002,2,6
50,97.7,101.6,"M",2003,3,6
52,95.05,98.48,"M",2005,4,6
53,95.87,101.2,"M",2006,5,6
35,74.27,74.83,"M",2003,0,4
38,79.28,82.35,"M",2006,1,4
39,NA,77.73,"M",2007,2,4
40,NA,80.5,"M",2008,3,4
40,76.42,77.85,"M",2005,0,3
41,82.53,87.28,"M",2006,1,3
42,NA,73.72,"M",2007,2,3
62,64.13,64.2,"M",2001,0,3
63,65.33,65.4,"M",2002,1,3
64,68,68.12,"M",2003,2,3
49,105,109,"M",2000,0,3
51,109.6,115.5,"M",2002,1,3
52,119.6,124.3,"M",2003,2,3
30,57.17,57.22,"M",2002,0,4
31,62.95,63.02,"M",2003,1,4
32,65.45,65.58,"M",2004,2,4
33,63.03,63.12,"M",2005,3,4
50,NA,85.25,"M",1999,0,7
52,78.42,83.7,"M",2001,1,7
53,110.2,110.2,"M",2002,2,7
54,91.78,96.68,"M",2003,3,7
55,124,124,"M",2004,4,7
57,95.87,95.98,"M",2006,5,7
58,NA,93.02,"M",2007,6,7
36,95.38,98,"M",2000,0,3
37,97.02,101,"M",2001,1,3
39,95.83,100.1,"M",2003,2,3
43,NA,91.47,"M",1999,0,7
47,88.07,88.22,"M",2003,1,7
48,90.18,90.33,"M",2004,2,7
49,94.78,94.88,"M",2005,3,7
50,99.63,101,"M",2006,4,7
51,NA,88.02,"M",2007,5,7
52,NA,97.47,"M",2008,6,7
58,NA,94.38,"M",1999,0,4
59,102,104.1,"M",2000,1,4
61,92.08,94.05,"M",2002,2,4
64,115.1,120.1,"M",2005,3,4
41,83.27,85.07,"M",2001,0,6
42,82.18,84.2,"M",2002,1,6
43,95.28,98.87,"M",2003,2,6
45,96.15,101.9,"M",2005,3,6
47,NA,79.6,"M",2007,4,6
48,NA,81.97,"M",2008,5,6
29,NA,81.22,"M",1999,0,7
30,81.38,83.45,"M",2000,1,7
32,76.05,76.78,"M",2002,2,7
33,77.88,78.95,"M",2003,3,7
34,77.25,77.85,"M",2004,4,7
35,77.17,77.77,"M",2005,5,7
36,79.65,80.33,"M",2006,6,7
30,74.47,75.08,"M",2002,0,4
31,75.32,75.78,"M",2003,1,4
33,76.53,76.97,"M",2005,2,4
34,80.23,80.62,"M",2006,3,4
54,NA,94.42,"M",1999,0,3
56,94.43,96.7,"M",2001,1,3
57,114,116.3,"M",2002,2,3
53,86.03,89.38,"M",2000,0,3
54,88.3,89.28,"M",2001,1,3
55,91.63,93.75,"M",2002,2,3
31,84.87,86.25,"M",2000,0,4
34,86.75,89.3,"M",2003,1,4
38,NA,79.05,"M",2007,2,4
39,NA,79.5,"M",2008,3,4
23,68.35,69.45,"M",2001,0,4
24,86.95,90.88,"M",2002,1,4
26,90.03,93.62,"M",2004,2,4
30,NA,87.43,"M",2008,3,4
27,79.42,81.53,"M",2000,0,3
28,76.4,78.42,"M",2001,1,3
32,95.85,103.3,"M",2005,2,3
48,145,145,"M",2005,0,4
49,90.17,100.3,"M",2006,1,4
50,NA,97.8,"M",2007,2,4
51,NA,105.1,"M",2008,3,4
34,84.7,85.2,"M",2001,0,5
35,77.8,77.97,"M",2002,1,5
37,80.1,80.33,"M",2004,2,5
38,86.28,87.45,"M",2005,3,5
41,NA,87.12,"M",2008,4,5
25,NA,65.77,"M",1999,0,3
27,70.32,71,"M",2001,1,3
28,70.42,70.82,"M",2002,2,3
27,79.32,85.93,"M",2003,0,5
28,136.2,139.3,"M",2004,1,5
29,74.15,74.15,"M",2005,2,5
31,NA,93.75,"M",2007,3,5
32,NA,82.12,"M",2008,4,5
52,83.13,84.1,"M",2001,0,3
53,88.42,93.1,"M",2002,1,3
54,93.28,96.67,"M",2003,2,3
23,97.88,103.7,"M",2004,0,3
25,84.55,85.82,"M",2006,1,3
27,NA,94.57,"M",2008,2,3
43,NA,73.8,"M",1999,0,4
44,74.32,74.62,"M",2000,1,4
45,84.67,85.63,"M",2001,2,4
51,NA,101.1,"M",2007,3,4
34,91.13,96.35,"M",2002,0,3
35,91.93,96.2,"M",2003,1,3
39,NA,96.2,"M",2007,2,3
35,69.32,69.52,"M",2004,0,3
36,70.27,70.65,"M",2005,1,3
37,67.4,67.83,"M",2006,2,3
56,NA,64.2,"M",1999,0,8
57,66.43,66.47,"M",2000,1,8
58,66.92,66.97,"M",2001,2,8
59,66.32,66.37,"M",2002,3,8
60,67.05,67.05,"M",2003,4,8
61,69.22,69.25,"M",2004,5,8
62,71.83,71.85,"M",2005,6,8
65,NA,81.72,"M",2008,7,8
35,92.1,95.63,"M",2006,0,3
36,NA,91.73,"M",2007,1,3
37,NA,92.87,"M",2008,2,3
54,86.63,88.27,"M",2003,0,4
55,97.22,102,"M",2004,1,4
56,96.32,101.2,"M",2005,2,4
57,100.8,108.6,"M",2006,3,4
47,89.93,94.33,"M",2005,0,3
49,NA,91.62,"M",2007,1,3
50,NA,98.93,"M",2008,2,3
38,67.55,68.27,"M",2003,0,6
39,67.75,68.55,"M",2004,1,6
40,65.27,65.38,"M",2005,2,6
41,65.75,66.18,"M",2006,3,6
42,NA,64.77,"M",2007,4,6
43,NA,64.67,"M",2008,5,6
47,100.2,103.5,"M",2003,0,4
48,92.07,96.55,"M",2004,1,4
50,90.17,91.08,"M",2006,2,4
51,NA,89.35,"M",2007,3,4
44,70.02,70.52,"M",2000,0,6
45,70.12,71.27,"M",2001,1,6
47,70.97,71.63,"M",2003,2,6
49,73.22,73.22,"M",2005,3,6
50,76.1,79.55,"M",2006,4,6
51,NA,71.8,"M",2007,5,6
32,NA,91.05,"M",1999,0,6
33,88.3,92.87,"M",2000,1,6
38,94.07,97.97,"M",2005,2,6
39,84.18,86.27,"M",2006,3,6
40,NA,72.58,"M",2007,4,6
41,NA,96.68,"M",2008,5,6
26,69.57,76.37,"M",2004,0,3
27,76.02,80.9,"M",2005,1,3
28,75.55,81.52,"M",2006,2,3
35,NA,85.88,"M",1999,0,5
37,110.7,111.7,"M",2001,1,5
41,86,93.6,"M",2005,2,5
42,82.2,82.88,"M",2006,3,5
43,NA,85.22,"M",2007,4,5
48,93.88,94.57,"M",2004,0,3
49,98.12,99.75,"M",2005,1,3
50,98.15,103.2,"M",2006,2,3
52,102.5,107.8,"M",2005,0,3
53,98.85,104.9,"M",2006,1,3
54,NA,106.3,"M",2007,2,3
40,81.62,82.28,"M",2001,0,5
42,90.08,96.22,"M",2003,1,5
43,83.43,85.95,"M",2004,2,5
44,84.83,89.95,"M",2005,3,5
47,NA,90.3,"M",2008,4,5
51,77.57,81.2,"M",2000,0,3
53,78.2,78.78,"M",2002,1,3
54,80.1,82.33,"M",2003,2,3
24,46.32,46.32,"M",2000,0,4
26,47.28,47.3,"M",2002,1,4
27,46.92,46.93,"M",2003,2,4
32,NA,46.5,"M",2008,3,4
40,65.85,65.98,"M",2001,0,4
42,71.33,71.45,"M",2003,1,4
43,69.65,69.8,"M",2004,2,4
45,76.05,76.82,"M",2006,3,4
48,90.97,93.02,"M",2002,0,4
49,87.32,89.42,"M",2003,1,4
50,98.93,103.9,"M",2004,2,4
51,97.8,102.1,"M",2005,3,4
52,67.65,68.63,"M",2000,0,4
54,67.08,67.32,"M",2002,1,4
55,66.82,67.02,"M",2003,2,4
56,68.65,68.78,"M",2004,3,4
